num_objects,model,overall_per_object_l2_mean,overall_per_object_l2_std,changed_object_l2_mean,changed_object_l2_std,unchanged_object_l2_mean,unchanged_object_l2_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,num_parameters_mean,num_parameters_std,flops_per_forward_estimate_mean,flops_per_forward_estimate_std,avg_inference_latency_ms_mean,avg_inference_latency_ms_std
3,sparse,0.18456321954727173,0.04624237463719103,0.43555877606074017,0.0815615999660544,0.002567538002040237,0.0016948864486489097,0.928202860091405,0.047635932592978714,0.781585311264207,0.0357215502247497,0.8485169712148569,0.0397163238877589,6916.0,0.0,39936.0,0.0,0.4838049333387365,0.35850996651448186
3,dense,0.3639698028564453,0.054319678729815246,0.6035473744074503,0.09317335681337327,0.18992511431376138,0.014082345056584122,0.4175796415057251,0.028421546500354243,1.0,0.0,0.5887646045552407,0.02842542994145919,76809.0,0.0,152576.0,0.0,0.1164039333331554,0.05396619300047625
3,no_op,0.19285894930362701,0.04122448372098576,0.45939507087071735,0.07092070229501653,2.7016280000680126e-05,5.969263217031517e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014811733334984941,0.014888749475211328
5,sparse,0.11304241667191188,0.0132194396248693,0.37067386507987976,0.05532625958229023,0.001210026229576518,0.0007470670362639153,0.9510577041106693,0.032004979773114624,0.7139823402732167,0.005259945394652852,0.8154511134212399,0.010750625674511204,8452.0,0.0,81920.0,0.0,0.4968931333278306,0.4535673290261643
5,dense,0.33274539311726886,0.014403582878261082,0.584973931312561,0.05184664399335949,0.2230041672786077,0.008551264231142991,0.3037623891497131,0.012776012141062014,1.0,0.0,0.4658804169461533,0.01495928269936544,82959.0,0.0,164864.0,0.0,0.14359626666797945,0.15301163258705205
5,no_op,0.12040228396654129,0.009764366326133742,0.3974055548508962,0.04538791069658854,4.5641142302580796e-05,2.9223423149011068e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015819600002335694,0.01636853096900635
8,sparse,0.08443894237279892,0.01650527506109336,0.3973989188671112,0.0791254465476231,0.0007738581237693628,0.0003323191807103396,0.9593941285646338,0.01388537285935619,0.6908981214863568,0.024768890342969595,0.8032128806142648,0.020770945457887456,10756.0,0.0,167936.0,0.0,0.24568513333118366,0.020947014337219044
8,dense,0.3691342572371165,0.02513108840818947,0.6444305976231893,0.07673152703367024,0.2958115140597026,0.013847372707097738,0.21148149356770948,0.01672396606960722,1.0,0.0,0.34891949348070117,0.02273551103955922,92184.0,0.0,183296.0,0.0,0.05640139999741223,0.0012582810349077535
8,no_op,0.08865487575531006,0.018534365689817398,0.42007774114608765,0.08965797204029725,3.986372879201857e-05,6.207319125757439e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006321933338767849,0.0009432922820240666
